project_id,project_name,project_type,state,district,latitude,longitude,land_area_acres,affected_families,planned_duration_days,historical_district_delay_rate,historical_project_type_delay_rate,current_stage,notification_status,documentation_completion_pct,approval_delay_days,pending_approvals,compensation_approved_pct,compensation_paid_pct,compensation_pending_families,legal_disputes,average_dispute_age_days,ownership_conflicts,rr_progress_pct,rehabilitation_pending_families,possession_pct,stakeholder_response_days,department_backlog,current_elapsed_days,delayed,actual_delay_days,planned_completion_date,actual_completion_date
PRJ-2311,SEZ Hub (Rajkot),Urban Development,Gujarat,Rajkot,22.258273405586024,70.76179868916572,21.1,16,426,0.29654473731747666,0.25,Preliminary Identification,Pending,15.3,11.0,2,0.0,0.0,16,1,59.5,3,0.0,16,0.0,34.0,32,54,1,318.0,2023-10-01,2024-08-14
PRJ-2312,Mysuru Rail Link & Yard Expansion,Railway,Karnataka,Mysuru,12.312688003116893,76.6770098497185,1017.5,1185,353,0.27169689718381507,0.45,Survey & Documentation,Completed,81.2,16.0,1,0.0,0.0,1185,2,82.0,0,0.0,1185,0.0,30.0,26,101,1,296.0,2023-12-11,2024-10-02
PRJ-2313,Tech Park Site (Thane),Industrial Area,Maharashtra,Thane,19.20023693951498,72.98953729022121,302.5,389,1212,0.38946339367881466,0.3,Objections / Legal Review,Completed,98.4,89.0,3,0.0,0.0,389,3,201.7,1,0.0,389,0.0,51.0,16,485,1,569.0,2024-05-29,2025-12-19
PRJ-2314,International Airport Runway Phase 1 - Salem,Airport,Tamil Nadu,Salem,11.624777230650253,78.12336516042863,249.4,383,1088,0.4332290311184182,0.55,Objections / Legal Review,Completed,86.1,21.0,3,0.0,0.0,383,4,275.5,1,0.0,383,0.0,46.0,18,564,1,468.0,2023-12-26,2025-04-07
PRJ-2315,International Airport Runway Phase 1 - Noida,Airport,Uttar Pradesh,Noida,28.477932424680766,77.42319311373595,123.9,96,1197,0.4829770563201687,0.55,Preliminary Identification,Pending,12.9,18.0,2,0.0,0.0,96,0,0.0,2,0.0,96,0.0,23.0,55,152,1,518.0,2024-08-06,2026-01-06
PRJ-2316,Industrial Corridor (Thane),Industrial Area,Maharashtra,Thane,19.206421178372754,73.01603506883848,182.0,325,967,0.38946339367881466,0.3,Compensation Assessment,Completed,87.5,36.0,1,82.5,0.0,325,2,210.9,1,0.0,325,0.0,32.0,33,457,1,481.0,2024-04-03,2025-07-28
PRJ-2317,Lift Irrigation - Mumbai,Irrigation,Maharashtra,Mumbai,19.101004759522727,72.91714931188743,78.4,84,776,0.299816047538945,0.4,Notification,In Progress,2.7,47.0,3,0.0,0.0,84,0,0.0,2,0.0,84,0.0,44.0,17,139,1,399.0,2024-11-26,2025-12-30
PRJ-2318,Power/Grid Development Project - Coimbatore,Power/Grid,Tamil Nadu,Coimbatore,10.991079040349947,76.91801304765134,27.2,26,841,0.1732334448672798,0.2,Survey & Documentation,Completed,72.7,45.0,3,0.0,0.0,26,3,250.5,1,0.0,26,0.0,33.0,31,315,1,416.0,2024-10-17,2025-12-07
PRJ-2319,Power/Grid Development Project - Bengaluru,Power/Grid,Karnataka,Bengaluru,13.0282286819182,77.6206793344449,381.6,296,1328,0.22336180394137353,0.2,Notification,In Progress,6.4,27.0,3,0.0,0.0,296,1,351.4,4,0.0,296,0.0,28.0,9,240,1,512.0,2024-10-28,2026-03-24
PRJ-2320,Reservoir Link - Thane,Irrigation,Maharashtra,Thane,19.2583850721512,72.91967600484519,473.6,506,220,0.38946339367881466,0.4,Compensation Assessment,Completed,90.8,56.0,1,81.5,0.0,506,2,271.2,1,0.0,506,0.0,36.0,4,116,1,241.0,2021-11-26,2022-07-25
PRJ-2321,International Airport Runway Phase 1 - Nagpur,Airport,Maharashtra,Nagpur,21.128335394435506,79.11733800286927,55.5,103,516,0.44279757672456205,0.55,Notification,In Progress,27.5,26.0,1,0.0,0.0,103,2,119.5,1,0.0,103,0.0,19.0,39,95,1,353.0,2024-02-07,2025-01-25
PRJ-2322,International Airport Runway Phase 2 - Hubballi,Airport,Karnataka,Hubballi,15.314057939958797,75.13208079154826,329.3,460,505,0.35990257265289516,0.55,Survey & Documentation,Completed,70.9,35.0,2,0.0,0.0,460,2,154.2,1,0.0,460,0.0,33.0,51,197,1,331.0,2023-11-07,2024-10-03
PRJ-2323,Smart City Node (Chennai),Urban Development,Tamil Nadu,Chennai,13.074188732094601,80.21281398085694,290.3,336,1389,0.21239780813448106,0.25,Objections / Legal Review,Completed,88.8,30.0,3,0.0,0.0,336,2,87.7,0,0.0,336,0.0,48.0,24,721,0,0.0,2026-01-29,2026-01-29
PRJ-2324,International Airport Runway Phase 2 - Nashik,Airport,Maharashtra,Nashik,19.96581706925433,73.763975038688,59.3,44,1444,0.2124074561769746,0.55,Notification,In Progress,25.1,26.0,3,0.0,0.0,44,1,209.9,3,0.0,44,0.0,16.0,62,293,1,644.0,2026-03-19,2027-12-23
PRJ-2325,Belagavi Rail Link & Yard Expansion,Railway,Karnataka,Belagavi,15.803123193561559,74.51348442916911,129.6,76,1297,0.26649165607921677,0.45,Objections / Legal Review,Completed,89.6,1.0,2,0.0,0.0,76,3,122.0,0,0.0,76,0.0,42.0,76,568,1,532.0,2026-02-24,2027-08-10
PRJ-2326,International Airport Runway Phase 1 - Nagpur,Airport,Maharashtra,Nagpur,21.114887745150227,79.06151433995433,129.9,138,1098,0.44279757672456205,0.55,Survey & Documentation,Completed,50.4,60.0,3,0.0,0.0,138,0,0.0,4,0.0,138,0.0,35.0,77,369,1,505.0,2024-03-08,2025-07-26
PRJ-2327,Lucknow Metro Phase 2 - Line A,Metro,Uttar Pradesh,Lucknow,26.894488631784014,80.94225477112317,305.4,426,1266,0.15823379771832097,0.5,Rehabilitation & Resettlement,Completed,88.9,90.0,0,91.2,85.7,60,1,70.4,2,41.6,248,0.0,42.0,60,990,0,0.0,2024-07-20,2024-07-20
PRJ-2328,Tech Park Site (Ahmedabad),Urban Development,Gujarat,Ahmedabad,23.009555377636314,72.59826452459777,383.6,540,1195,0.3947411578889518,0.25,Rehabilitation & Resettlement,Completed,94.7,69.0,0,91.1,86.7,71,1,208.4,2,37.6,337,0.0,45.0,14,819,0,0.0,2025-09-29,2025-09-29
PRJ-2329,Dedicated Route-766 (Lucknow Segment),Highway,Uttar Pradesh,Lucknow,26.89585365562595,80.8892043603485,39.9,36,912,0.15823379771832097,0.35,Possession,Completed,99.7,114.0,0,93.5,86.2,4,1,236.7,2,90.1,3,35.9,43.0,57,915,0,0.0,2024-10-26,2024-10-26
PRJ-2330,International Airport Runway Phase 1 - Thane,Airport,Maharashtra,Thane,19.212088661586648,72.99139376272934,185.6,69,699,0.38946339367881466,0.55,Compensation Assessment,Completed,93.2,41.0,1,67.9,0.0,69,2,243.1,4,0.0,69,0.0,23.0,57,426,1,527.0,2024-07-15,2025-12-24
PRJ-2331,Canal Network - Salem,Irrigation,Tamil Nadu,Salem,11.642527571775119,78.17868892665479,306.9,262,1412,0.4332290311184182,0.4,Compensation Assessment,Completed,86.8,335.0,3,63.7,0.0,262,4,322.5,2,0.0,262,0.0,76.0,3,813,1,642.0,2026-10-14,2028-07-17
PRJ-2332,High-Speed Route-722 (Gandhinagar Segment),Highway,Gujarat,Gandhinagar,23.27217724843243,72.69011128395003,328.5,551,1412,0.33242799368681436,0.35,Possession,Completed,85.1,18.0,0,93.5,86.1,76,1,141.6,1,86.4,74,65.0,31.0,76,1417,0,0.0,2026-07-08,2026-07-08
PRJ-2333,Varanasi Rail Link & Yard Expansion,Railway,Uttar Pradesh,Varanasi,25.289517904725592,82.9410605934125,52.0,60,264,0.23493564427131047,0.45,Objections / Legal Review,Completed,92.3,64.0,0,0.0,0.0,60,3,274.7,2,0.0,60,0.0,51.0,57,124,1,344.0,2022-04-21,2023-03-31
PRJ-2334,Canal Network - Mysuru,Irrigation,Karnataka,Mysuru,12.350698863722547,76.63443541849178,169.1,134,386,0.27169689718381507,0.4,Compensation Assessment,Completed,91.8,152.0,3,88.7,0.0,134,2,329.7,1,0.0,134,0.0,46.0,50,242,1,440.0,2022-09-10,2023-11-24
PRJ-2335,Rural Route-667 (Tiruchirappalli Segment),Highway,Tamil Nadu,Tiruchirappalli,10.755495726770162,78.72953963563565,409.8,302,340,0.3904460046972835,0.35,Objections / Legal Review,Completed,94.5,48.0,1,0.0,0.0,302,2,56.1,0,0.0,302,0.0,33.0,27,149,1,279.0,2023-06-18,2024-03-23
PRJ-2336,Reservoir Link - Lucknow,Irrigation,Uttar Pradesh,Lucknow,26.82083043886845,80.91826963700854,96.7,43,629,0.15823379771832097,0.4,Compensation Assessment,Completed,99.4,54.0,2,83.7,0.0,43,1,71.9,0,0.0,43,0.0,30.0,9,308,0,0.0,2023-01-14,2023-01-14
PRJ-2337,Mangaluru Rail Link & Yard Expansion,Railway,Karnataka,Mangaluru,12.959609885169334,74.81549749840522,130.7,128,295,0.3227780074568463,0.45,Notification,In Progress,0.4,78.0,0,0.0,0.0,128,3,186.0,2,0.0,128,0.0,45.0,32,74,1,362.0,2022-10-05,2023-10-02
PRJ-2338,Smart City Node (Mumbai),Urban Development,Maharashtra,Mumbai,19.023727153575948,72.85000237282061,346.3,512,541,0.299816047538945,0.25,Rehabilitation & Resettlement,Completed,92.7,118.0,0,96.6,97.9,10,0,0.0,4,71.2,147,0.0,60.0,16,348,0,0.0,2022-07-07,2022-07-07
PRJ-2339,Hubballi Metro Phase 1 - Line B,Metro,Karnataka,Hubballi,15.377533449540584,75.07877054240839,38.7,82,1454,0.35990257265289516,0.5,Possession,Completed,95.3,84.0,0,98.5,97.0,2,2,100.6,3,97.3,2,23.7,49.0,50,1371,0,0.0,2025-09-20,2025-09-20
PRJ-2340,Lucknow Rail Link & Yard Expansion,Railway,Uttar Pradesh,Lucknow,26.843291360673213,80.96148045325104,412.5,427,1091,0.15823379771832097,0.45,Preliminary Identification,Pending,5.1,7.0,2,0.0,0.0,427,2,226.4,0,0.0,427,0.0,28.0,38,131,1,493.0,2024-03-24,2025-07-30
PRJ-2341,Agra Rail Link & Yard Expansion,Railway,Uttar Pradesh,Agra,27.21854843911118,77.97568435094426,94.5,46,362,0.22272998688284024,0.45,Rehabilitation & Resettlement,Completed,94.1,219.0,0,93.5,80.7,8,3,74.2,0,10.1,41,0.0,61.0,38,263,0,0.0,2022-04-02,2022-04-02
PRJ-2342,Reservoir Link - Thane,Irrigation,Maharashtra,Thane,19.256381558805934,72.94628875133574,20.3,45,855,0.38946339367881466,0.4,Survey & Documentation,Completed,41.6,74.0,1,0.0,0.0,45,2,25.4,4,0.0,45,0.0,36.0,32,252,1,446.0,2023-08-31,2024-11-19
PRJ-2343,SEZ Hub (Bengaluru),Urban Development,Karnataka,Bengaluru,12.992811984948757,77.5862808285779,73.4,110,771,0.22336180394137353,0.25,Notification,In Progress,2.9,52.0,3,0.0,0.0,110,0,0.0,1,0.0,110,0.0,46.0,24,177,1,392.0,2023-03-14,2024-04-09
PRJ-2344,Tech Park Site (Mysuru),Industrial Area,Karnataka,Mysuru,12.24956174908544,76.66511161553862,38.8,23,1210,0.27169689718381507,0.3,Compensation Disbursement,Completed,87.9,149.0,0,99.5,66.1,7,1,26.2,1,0.0,23,0.0,53.0,15,702,0,0.0,2025-03-27,2025-03-27
PRJ-2345,Power/Grid Development Project - Nagpur,Power/Grid,Maharashtra,Nagpur,21.111931514225883,79.04939481112295,39.4,68,1110,0.44279757672456205,0.2,Preliminary Identification,Pending,27.7,5.0,2,0.0,0.0,68,3,26.8,0,0.0,68,0.0,23.0,52,121,1,474.0,2024-10-05,2026-01-22
PRJ-2346,International Airport Runway Phase 1 - Mysuru,Airport,Karnataka,Mysuru,12.278798751430726,76.65779482937113,256.1,410,942,0.27169689718381507,0.55,Objections / Legal Review,Completed,88.9,97.0,0,0.0,0.0,410,1,300.6,0,0.0,410,0.0,39.0,78,355,1,551.0,2025-04-12,2026-10-15
PRJ-2347,International Airport Runway Phase 1 - Pune,Airport,Maharashtra,Pune,18.488479577454875,73.81873938465382,68.2,81,791,0.5302857225639664,0.55,Preliminary Identification,Pending,0.6,2.0,0,0.0,0.0,81,1,347.0,1,0.0,81,0.0,11.0,44,91,1,392.0,2024-02-28,2025-03-26
PRJ-2348,Coimbatore Metro Phase 2 - Line C,Metro,Tamil Nadu,Coimbatore,10.957994435085604,76.95239717165221,565.9,636,258,0.1732334448672798,0.5,Compensation Assessment,Completed,97.1,40.0,3,29.4,0.0,636,3,187.3,4,0.0,636,0.0,9.0,38,160,0,0.0,2022-02-12,2022-02-12
PRJ-2349,Noida Metro Phase 1 - Line C,Metro,Uttar Pradesh,Noida,28.526937468317822,77.35906412923649,165.3,239,1424,0.4829770563201687,0.5,Objections / Legal Review,Completed,86.9,24.0,3,0.0,0.0,239,1,237.5,3,0.0,239,0.0,22.0,58,559,1,665.0,2025-10-13,2027-08-09
PRJ-2350,International Airport Runway Phase 1 - Madurai,Airport,Tamil Nadu,Madurai,9.871638259681163,78.11131070495149,143.3,189,861,0.4964704583099741,0.55,Rehabilitation & Resettlement,Completed,86.1,15.0,0,96.4,84.1,30,2,53.0,4,27.2,137,0.0,48.0,8,754,0,0.0,2024-09-01,2024-09-01
PRJ-2351,Power/Grid Development Project - Vadodara,Power/Grid,Gujarat,Vadodara,22.3417846133286,73.20703385575926,133.9,39,1300,0.26685785941408724,0.2,Compensation Disbursement,Completed,86.8,89.0,0,96.8,16.8,32,3,317.9,0,0.0,39,0.0,43.0,32,916,1,537.0,2025-05-22,2026-11-10
PRJ-2352,International Airport Runway Phase 2 - Vadodara,Airport,Gujarat,Vadodara,22.350495386783223,73.12234992252559,255.9,103,572,0.26685785941408724,0.55,Notification,In Progress,16.2,21.0,1,0.0,0.0,103,2,106.9,1,0.0,103,0.0,24.0,47,125,1,376.0,2022-09-02,2023-09-13
PRJ-2353,Smart City Node (Surat),Industrial Area,Gujarat,Surat,21.226170318016553,72.8120694703153,140.4,79,647,0.20579754426081673,0.3,Objections / Legal Review,Completed,96.7,44.0,3,0.0,0.0,79,1,237.2,2,0.0,79,0.0,45.0,10,313,1,439.0,2024-02-13,2025-04-27
PRJ-2354,Power/Grid Development Project - Nashik,Power/Grid,Maharashtra,Nashik,20.056347735531034,73.7601143352722,47.5,77,1049,0.2124074561769746,0.2,Possession,Completed,88.1,246.0,0,97.6,84.3,12,2,45.2,1,86.5,10,16.4,51.0,46,772,0,0.0,2024-01-03,2024-01-03
PRJ-2355,Belagavi Metro Phase 1 - Line C,Metro,Karnataka,Belagavi,15.846284366509389,74.48017132118903,444.3,404,197,0.26649165607921677,0.5,Compensation Disbursement,Completed,90.6,7.0,0,94.3,50.3,200,3,315.7,2,0.0,404,0.0,15.0,30,110,0,0.0,2023-06-08,2023-06-08
PRJ-2356,NH Route-283 (Madurai Segment),Highway,Tamil Nadu,Madurai,9.907891285799316,78.16087385184979,131.9,158,1387,0.4964704583099741,0.35,Compensation Assessment,Completed,90.4,143.0,1,22.8,0.0,158,1,273.6,0,0.0,158,0.0,45.0,17,923,1,580.0,2026-05-14,2027-12-15
PRJ-2357,Dam Construction - Tiruchirappalli,Irrigation,Tamil Nadu,Tiruchirappalli,10.820070272768481,78.76375817222761,35.4,67,1346,0.3904460046972835,0.4,Compensation Assessment,Completed,87.5,28.0,3,65.1,0.0,67,2,314.1,2,0.0,67,0.0,18.0,73,774,1,528.0,2026-07-29,2028-01-08
PRJ-2358,Smart City Node (Chennai),Industrial Area,Tamil Nadu,Chennai,13.096321761926102,80.26629079252734,170.7,142,241,0.21239780813448106,0.3,Objections / Legal Review,Completed,93.5,48.0,0,0.0,0.0,142,1,253.4,4,0.0,142,0.0,30.0,79,119,1,242.0,2021-10-18,2022-06-17
PRJ-2359,Smart City Node (Tiruchirappalli),Industrial Area,Tamil Nadu,Tiruchirappalli,10.741308863553627,78.76428737034166,228.5,325,342,0.3904460046972835,0.3,Compensation Assessment,Completed,88.4,10.0,0,82.6,0.0,325,1,95.0,2,0.0,325,0.0,29.0,18,196,0,0.0,2022-06-28,2022-06-28
PRJ-2360,Tech Park Site (Rajkot),Urban Development,Gujarat,Rajkot,22.310083678351873,70.82625729636281,84.5,95,731,0.29654473731747666,0.25,Rehabilitation & Resettlement,Completed,91.9,187.0,0,92.2,80.5,18,0,0.0,1,31.5,65,0.0,57.0,10,551,1,500.0,2023-03-17,2024-07-29
PRJ-2361,Tiruchirappalli Metro Phase 1 - Line C,Metro,Tamil Nadu,Tiruchirappalli,10.779309086462957,78.7104258849815,342.2,282,358,0.3904460046972835,0.5,Notification,In Progress,17.8,0.0,2,0.0,0.0,282,3,72.3,2,0.0,282,0.0,36.0,31,64,1,311.0,2023-11-12,2024-09-18
PRJ-2362,Belagavi Metro Phase 1 - Line C,Metro,Karnataka,Belagavi,15.902809327827146,74.45767033255179,241.6,187,1438,0.26649165607921677,0.5,Possession,Completed,94.8,68.0,0,90.2,99.8,0,0,0.0,0,88.6,21,29.5,30.0,13,1201,0,0.0,2025-04-17,2025-04-17
PRJ-2363,Ahmedabad Rail Link & Yard Expansion,Railway,Gujarat,Ahmedabad,22.997584710119632,72.52964716733337,230.2,419,1263,0.3947411578889518,0.45,Survey & Documentation,Completed,55.4,37.0,3,0.0,0.0,419,2,363.1,3,0.0,419,0.0,39.0,78,405,1,653.0,2025-01-07,2026-10-22
PRJ-2364,Industrial Corridor (Tiruchirappalli),Industrial Area,Tamil Nadu,Tiruchirappalli,10.825565908456573,78.65214543125062,129.2,193,1431,0.3904460046972835,0.3,Objections / Legal Review,Completed,89.2,200.0,2,0.0,0.0,193,2,60.0,4,0.0,193,0.0,42.0,36,718,1,610.0,2026-03-09,2027-11-09
PRJ-2365,Nagpur Rail Link & Yard Expansion,Railway,Maharashtra,Nagpur,21.095595797982163,79.06401929353449,673.6,165,418,0.44279757672456205,0.45,Preliminary Identification,Pending,12.1,4.0,1,0.0,0.0,165,0,0.0,2,0.0,165,0.0,19.0,25,45,1,401.0,2022-04-09,2023-05-15
PRJ-2366,Agra Rail Link & Yard Expansion,Railway,Uttar Pradesh,Agra,27.17840258171052,77.99685297606715,84.1,162,747,0.22272998688284024,0.45,Compensation Assessment,Completed,92.6,12.0,0,16.5,0.0,162,1,239.4,8,0.0,162,0.0,33.0,47,368,0,0.0,2023-02-28,2023-02-28
PRJ-2367,Reservoir Link - Noida,Irrigation,Uttar Pradesh,Noida,28.480877957280494,77.44589898694451,192.4,284,925,0.4829770563201687,0.4,Objections / Legal Review,Completed,88.1,116.0,2,0.0,0.0,284,1,296.1,2,0.0,284,0.0,46.0,14,393,1,444.0,2025-06-05,2026-08-23
PRJ-2368,Noida Rail Link & Yard Expansion,Railway,Uttar Pradesh,Noida,28.58984434244297,77.3645227587889,93.9,43,263,0.4829770563201687,0.45,Survey & Documentation,Completed,71.7,92.0,1,0.0,0.0,43,2,124.8,2,0.0,43,0.0,40.0,33,103,1,313.0,2023-03-05,2024-01-12
PRJ-2369,Power/Grid Development Project - Rajkot,Power/Grid,Gujarat,Rajkot,22.331683073832227,70.81162904936599,293.1,104,1244,0.29654473731747666,0.2,Possession,Completed,86.8,178.0,0,94.6,98.1,1,3,140.8,4,90.5,9,18.2,50.0,34,909,0,0.0,2025-03-16,2025-03-16
PRJ-2370,International Airport Runway Phase 2 - Madurai,Airport,Tamil Nadu,Madurai,9.893697203400675,78.09126058620899,29.8,29,617,0.4964704583099741,0.55,Objections / Legal Review,Completed,95.2,79.0,0,0.0,0.0,29,2,245.5,1,0.0,29,0.0,46.0,39,278,1,392.0,2023-02-22,2024-03-20
PRJ-2371,Rural Route-476 (Ahmedabad Segment),Highway,Gujarat,Ahmedabad,23.021438380917253,72.56170843297969,29.4,40,708,0.3947411578889518,0.35,Objections / Legal Review,Completed,85.4,133.0,3,0.0,0.0,40,4,235.2,3,0.0,40,0.0,45.0,59,359,1,637.0,2024-07-03,2026-04-01
PRJ-2372,Hubballi Metro Phase 2 - Line C,Metro,Karnataka,Hubballi,15.339647519387752,75.1609013915566,353.1,421,284,0.35990257265289516,0.5,Objections / Legal Review,Completed,89.2,21.0,0,0.0,0.0,421,1,270.0,2,0.0,421,0.0,45.0,67,120,0,0.0,2023-06-07,2023-06-07
PRJ-2373,Power/Grid Development Project - Thane,Power/Grid,Maharashtra,Thane,19.216075550116486,72.99668176748669,133.9,96,716,0.38946339367881466,0.2,Notification,In Progress,11.4,81.0,1,0.0,0.0,96,0,0.0,3,0.0,96,0.0,37.0,19,180,1,427.0,2024-11-18,2026-01-19
PRJ-2374,SH Route-775 (Nagpur Segment),Highway,Maharashtra,Nagpur,21.108512820020145,79.09222091950198,103.5,98,561,0.44279757672456205,0.35,Objections / Legal Review,Completed,91.2,8.0,3,0.0,0.0,98,3,83.2,0,0.0,98,0.0,31.0,35,205,1,309.0,2023-07-28,2024-06-01
PRJ-2375,SEZ Hub (Agra),Industrial Area,Uttar Pradesh,Agra,27.154857125933596,78.01126963324738,207.1,129,1296,0.22272998688284024,0.3,Survey & Documentation,Completed,66.0,16.0,1,0.0,0.0,129,3,51.7,1,0.0,129,0.0,20.0,50,464,1,640.0,2025-09-12,2027-06-14
PRJ-2376,Tech Park Site (Agra),Industrial Area,Uttar Pradesh,Agra,27.21039910000931,78.04036958521095,262.1,77,1418,0.22272998688284024,0.3,Objections / Legal Review,Completed,95.4,29.0,0,0.0,0.0,77,1,81.4,3,0.0,77,0.0,27.0,27,743,0,0.0,2026-11-10,2026-11-10
PRJ-2377,Tech Park Site (Agra),Industrial Area,Uttar Pradesh,Agra,27.159206481364112,78.03141325404955,64.9,71,396,0.22272998688284024,0.3,Rehabilitation & Resettlement,Completed,91.7,150.0,0,95.6,81.5,13,1,38.6,4,65.4,24,0.0,55.0,40,274,1,417.0,2022-05-09,2023-06-30
PRJ-2378,Power/Grid Development Project - Coimbatore,Power/Grid,Tamil Nadu,Coimbatore,11.069754794047313,76.97088031959099,61.0,61,668,0.1732334448672798,0.2,Notification,In Progress,26.8,2.0,1,0.0,0.0,61,0,0.0,1,0.0,61,0.0,28.0,40,137,1,359.0,2024-05-26,2025-05-20
PRJ-2379,Power/Grid Development Project - Belagavi,Power/Grid,Karnataka,Belagavi,15.807509214805917,74.51926503551348,654.7,714,330,0.26649165607921677,0.2,Compensation Assessment,Completed,87.4,76.0,1,24.1,0.0,714,3,154.7,1,0.0,714,0.0,36.0,8,212,0,0.0,2022-05-25,2022-05-25
PRJ-2380,Belagavi Metro Phase 1 - Line B,Metro,Karnataka,Belagavi,15.802288526361918,74.54235324905515,198.2,358,992,0.26649165607921677,0.5,Preliminary Identification,Pending,1.7,40.0,1,0.0,0.0,358,2,180.5,1,0.0,358,0.0,36.0,36,123,1,555.0,2025-02-08,2026-08-17
PRJ-2381,International Airport Runway Phase 2 - Mysuru,Airport,Karnataka,Mysuru,12.297799259496232,76.62561688835738,118.9,62,810,0.27169689718381507,0.55,Survey & Documentation,Completed,66.6,18.0,0,0.0,0.0,62,2,33.7,2,0.0,62,0.0,48.0,66,284,1,395.0,2024-06-04,2025-07-04
PRJ-2382,Tech Park Site (Belagavi),Urban Development,Karnataka,Belagavi,15.796540791357964,74.48339404815104,343.3,74,601,0.26649165607921677,0.25,Objections / Legal Review,Completed,99.6,117.0,3,0.0,0.0,74,3,174.1,3,0.0,74,0.0,42.0,6,259,1,386.0,2023-09-29,2024-10-19
PRJ-2383,Varanasi Rail Link & Yard Expansion,Railway,Uttar Pradesh,Varanasi,25.365984800149892,82.91641795955435,169.0,60,825,0.23493564427131047,0.45,Preliminary Identification,Pending,8.3,3.0,3,0.0,0.0,60,2,88.0,1,0.0,60,0.0,43.0,43,83,1,442.0,2023-11-30,2025-02-14
PRJ-2384,Smart City Node (Nashik),Industrial Area,Maharashtra,Nashik,19.994457778933814,73.84153897093327,75.3,77,386,0.2124074561769746,0.3,Compensation Assessment,Completed,93.1,7.0,0,25.1,0.0,77,1,177.0,2,0.0,77,0.0,27.0,40,186,0,0.0,2023-08-16,2023-08-16
PRJ-2385,Reservoir Link - Agra,Irrigation,Uttar Pradesh,Agra,27.164080919971802,77.99948108249545,66.3,100,954,0.22272998688284024,0.4,Survey & Documentation,Completed,30.3,16.0,3,0.0,0.0,100,1,129.1,2,0.0,100,0.0,19.0,14,306,1,526.0,2024-05-13,2025-10-21
PRJ-2386,International Airport Runway Phase 1 - Mysuru,Airport,Karnataka,Mysuru,12.305227206623893,76.63495248002926,121.1,144,1013,0.27169689718381507,0.55,Possession,Completed,85.8,308.0,0,94.0,89.6,14,1,326.1,0,86.3,19,65.4,48.0,57,863,0,0.0,2025-04-08,2025-04-08
PRJ-2387,Canal Network - Varanasi,Irrigation,Uttar Pradesh,Varanasi,25.277832202948506,82.91612666468838,413.1,412,767,0.23493564427131047,0.4,Compensation Disbursement,Completed,91.5,309.0,0,99.4,15.6,347,1,156.2,2,0.0,412,0.0,58.0,49,570,1,408.0,2023-12-09,2025-01-20
PRJ-2388,Hubballi Metro Phase 1 - Line A,Metro,Karnataka,Hubballi,15.377877398957443,75.17449679044093,32.7,33,743,0.35990257265289516,0.5,Survey & Documentation,Completed,55.2,65.0,2,0.0,0.0,33,1,34.9,1,0.0,33,0.0,35.0,70,233,1,426.0,2024-05-19,2025-07-19
PRJ-2389,Ahmedabad Metro Phase 1 - Line A,Metro,Gujarat,Ahmedabad,22.97526369596326,72.53671432631033,69.3,59,405,0.3947411578889518,0.5,Notification,In Progress,21.5,17.0,1,0.0,0.0,59,1,352.9,1,0.0,59,0.0,47.0,4,84,1,324.0,2023-05-26,2024-04-14
PRJ-2390,Thane Metro Phase 2 - Line B,Metro,Maharashtra,Thane,19.202727538298998,73.01514906748253,467.3,388,983,0.38946339367881466,0.5,Preliminary Identification,Pending,26.3,11.0,2,0.0,0.0,388,1,94.7,2,0.0,388,0.0,22.0,19,101,1,483.0,2024-09-19,2026-01-15
PRJ-2391,Dedicated Route-338 (Vadodara Segment),Highway,Gujarat,Vadodara,22.279511237976518,73.22704652851345,46.0,67,869,0.26685785941408724,0.35,Notification,In Progress,16.4,18.0,2,0.0,0.0,67,2,292.2,1,0.0,67,0.0,31.0,10,166,1,404.0,2025-03-26,2026-05-04
PRJ-2392,Canal Network - Tiruchirappalli,Irrigation,Tamil Nadu,Tiruchirappalli,10.737094944958008,78.75761479455107,218.6,104,285,0.3904460046972835,0.4,Compensation Disbursement,Completed,93.6,4.0,0,93.0,56.7,45,2,360.8,2,0.0,104,0.0,28.0,59,171,0,0.0,2023-01-11,2023-01-11
PRJ-2393,International Airport Runway Phase 1 - Noida,Airport,Uttar Pradesh,Noida,28.54278964934485,77.41005332141853,68.0,108,1279,0.4829770563201687,0.55,Rehabilitation & Resettlement,Completed,86.2,197.0,0,96.5,95.2,5,2,93.9,3,52.7,51,0.0,53.0,56,1006,1,497.0,2025-01-09,2026-05-21
PRJ-2394,SEZ Hub (Madurai),Urban Development,Tamil Nadu,Madurai,9.909322742704363,78.15363931426133,206.2,249,695,0.4964704583099741,0.25,Notification,In Progress,14.7,111.0,0,0.0,0.0,249,1,319.5,3,0.0,249,0.0,43.0,14,139,1,408.0,2024-06-25,2025-08-07
